date,user_id,category,merchant,amount_inr,payment_method,is_recurring,recurring_code
02-01-2021,1001,Entertainment,Steam,217.02,UPI,FALSE,
02-01-2021,1001,Dining,Zomato,144.63,Credit Card,FALSE,
02-01-2021,1001,Utilities,GasCompany,368.38,Credit Card,FALSE,
02-01-2021,1001,Groceries,LocalKirana,371.8,UPI,FALSE,
03-01-2021,1001,Rent,Landlord-RTGS,20303.5,Bank Transfer,TRUE,RENT
03-01-2021,1001,Miscellaneous,Flipkart,96.16,Credit Card,FALSE,
03-01-2021,1001,Subscriptions,PrimeVideo,482.51,UPI,TRUE,SUBS
03-01-2021,1001,Healthcare,ApolloPharmacy,337.15,UPI,FALSE,
04-01-2021,1001,Groceries,LocalKirana,736.08,UPI,FALSE,
05-01-2021,1001,Groceries,LocalKirana,967.57,Debit Card,FALSE,
05-01-2021,1001,Dining,Swiggy,201.35,UPI,FALSE,
05-01-2021,1001,Entertainment,PlayStore,243.68,UPI,FALSE,
06-01-2021,1001,Utilities,Broadband ISP,852.91,UPI,FALSE,
06-01-2021,1001,Dining,Zomato,320.17,UPI,FALSE,
07-01-2021,1001,Dining,CafeCoffeeDay,233.99,UPI,FALSE,
07-01-2021,1001,Travel,IRCTC,486.28,Credit Card,FALSE,
08-01-2021,1001,Dining,BarbequeNation,272.64,UPI,FALSE,
08-01-2021,1001,Groceries,LocalKirana,481.94,UPI,FALSE,
09-01-2021,1001,Rent,ApartmentMgmt,18188.53,Credit Card,TRUE,RENT
09-01-2021,1001,Miscellaneous,StationeryStore,101.42,UPI,FALSE,
10-01-2021,1001,Utilities,ElectricityBoard,293.77,Credit Card,FALSE,
10-01-2021,1001,Healthcare,CityHospital,200.18,UPI,FALSE,
11-01-2021,1001,Dining,Dominos,239.84,UPI,FALSE,
11-01-2021,1001,Dining,Swiggy,244.01,UPI,FALSE,
11-01-2021,1001,Utilities,Broadband ISP,551.78,UPI,FALSE,
12-01-2021,1001,Insurance,LIC,2694.81,UPI,TRUE,INS
12-01-2021,1001,Transport,Metro,124.87,Credit Card,FALSE,
12-01-2021,1001,Entertainment,PVR,106.04,UPI,FALSE,
12-01-2021,1001,Dining,Dominos,62.51,Credit Card,FALSE,
13-01-2021,1001,Groceries,BigBazaar,457.92,UPI,FALSE,
13-01-2021,1001,Education,Coursera,293.74,NetBanking,FALSE,
14-01-2021,1001,Miscellaneous,Amazon,69.4,Credit Card,FALSE,
14-01-2021,1001,Insurance,LIC,2059.31,Credit Card,TRUE,INS
14-01-2021,1001,Miscellaneous,StationeryStore,127.96,UPI,FALSE,
15-01-2021,1001,Miscellaneous,Flipkart,70.65,Credit Card,FALSE,
16-01-2021,1001,Dining,Swiggy,264.55,UPI,FALSE,
17-01-2021,1001,Entertainment,Steam,263.67,Cash,FALSE,
17-01-2021,1001,Insurance,HDFCLife,2881.53,UPI,TRUE,INS
17-01-2021,1001,Insurance,ICICIPrudential,2172.63,Debit Card,TRUE,INS
18-01-2021,1001,Subscriptions,PrimeVideo,295.36,Credit Card,TRUE,SUBS
18-01-2021,1001,Subscriptions,PrimeVideo,382.84,Credit Card,TRUE,SUBS
18-01-2021,1001,Subscriptions,iCloud,271.63,Credit Card,TRUE,SUBS
18-01-2021,1001,Subscriptions,Netflix,49,Credit Card,TRUE,SUBS
18-01-2021,1001,Miscellaneous,Flipkart,98.2,UPI,FALSE,
18-01-2021,1001,Utilities,ElectricityBoard,428.05,Cash,FALSE,
19-01-2021,1001,Education,SkillShare,73.39,UPI,FALSE,
20-01-2021,1001,Entertainment,BookMyShow,354.07,UPI,FALSE,
20-01-2021,1001,Utilities,GasCompany,194.45,Credit Card,FALSE,
20-01-2021,1001,Utilities,Broadband ISP,375.59,Credit Card,FALSE,
21-01-2021,1001,Education,Udemy,316.67,Cash,FALSE,
22-01-2021,1001,Travel,MakeMyTrip,701.34,UPI,FALSE,
22-01-2021,1001,Education,SkillShare,251.68,UPI,FALSE,
23-01-2021,1001,Dining,BarbequeNation,310.96,UPI,FALSE,
24-01-2021,1001,Healthcare,Thyrocare,366.44,Credit Card,FALSE,
24-01-2021,1001,Miscellaneous,GiftShop,112.45,UPI,FALSE,
24-01-2021,1001,Travel,IRCTC,340.47,Debit Card,FALSE,
25-01-2021,1001,Transport,Uber,82.79,Credit Card,FALSE,
25-01-2021,1001,Groceries,RelianceFresh,601.45,UPI,FALSE,
26-01-2021,1001,Miscellaneous,Amazon,52.39,UPI,FALSE,
26-01-2021,1001,Subscriptions,YouTubePremium,241.06,NetBanking,TRUE,SUBS
26-01-2021,1001,Miscellaneous,Amazon,59.68,Debit Card,FALSE,
26-01-2021,1001,Entertainment,PlayStore,103.62,Credit Card,FALSE,
26-01-2021,1001,Dining,Zomato,76.74,Cash,FALSE,
27-01-2021,1001,Subscriptions,Netflix,227.52,Debit Card,TRUE,SUBS
27-01-2021,1001,Travel,OYO,925.66,UPI,FALSE,
27-01-2021,1001,Utilities,Broadband ISP,505.42,UPI,FALSE,
28-01-2021,1001,Entertainment,PlayStore,78.9,Credit Card,FALSE,
28-01-2021,1001,Groceries,RelianceFresh,334.28,Debit Card,FALSE,
29-01-2021,1001,Subscriptions,YouTubePremium,139.22,NetBanking,TRUE,SUBS
30-01-2021,1001,Subscriptions,PrimeVideo,312.63,UPI,TRUE,SUBS
30-01-2021,1001,Utilities,GasCompany,578.57,UPI,FALSE,
30-01-2021,1001,Insurance,ICICIPrudential,2924.22,Credit Card,TRUE,INS
30-01-2021,1001,Utilities,GasCompany,459.52,NetBanking,FALSE,
30-01-2021,1001,Subscriptions,iCloud,100.76,Credit Card,TRUE,SUBS
30-01-2021,1001,Groceries,RelianceFresh,487.49,Credit Card,FALSE,
30-01-2021,1001,Dining,Zomato,192.47,UPI,FALSE,
31-01-2021,1001,Healthcare,Thyrocare,142.84,Debit Card,FALSE,
01-02-2021,1001,Education,SkillShare,68.86,Credit Card,FALSE,
02-02-2021,1001,Entertainment,PVR,134.79,UPI,FALSE,
02-02-2021,1001,Subscriptions,PrimeVideo,106.83,UPI,TRUE,SUBS
02-02-2021,1001,Subscriptions,iCloud,371.4,Credit Card,TRUE,SUBS
03-02-2021,1001,Rent,Landlord-RTGS,20436.22,Bank Transfer,TRUE,RENT
03-02-2021,1001,Entertainment,PlayStore,264.05,UPI,FALSE,
03-02-2021,1001,Travel,AirIndia,1023.14,Debit Card,FALSE,
04-02-2021,1001,Utilities,ElectricityBoard,387.13,UPI,FALSE,
04-02-2021,1001,Healthcare,ApolloPharmacy,295.91,UPI,FALSE,
04-02-2021,1001,Dining,BarbequeNation,207.07,Credit Card,FALSE,
05-02-2021,1001,Travel,IndiGo,1032.91,UPI,FALSE,
05-02-2021,1001,Education,Udemy,332.73,UPI,FALSE,
05-02-2021,1001,Dining,BarbequeNation,266.27,UPI,FALSE,
06-02-2021,1001,Miscellaneous,GiftShop,131.64,Credit Card,FALSE,
07-02-2021,1001,Entertainment,PlayStore,197.34,Credit Card,FALSE,
07-02-2021,1001,Groceries,RelianceFresh,416.17,UPI,FALSE,
07-02-2021,1001,Miscellaneous,GiftShop,95.68,Credit Card,FALSE,
07-02-2021,1001,Transport,Uber,146.28,Credit Card,FALSE,
07-02-2021,1001,Miscellaneous,StationeryStore,113.2,UPI,FALSE,
07-02-2021,1001,Transport,Metro,99.42,UPI,FALSE,
07-02-2021,1001,Transport,Uber,73.07,UPI,FALSE,
08-02-2021,1001,Groceries,DMart,730.11,Credit Card,FALSE,
08-02-2021,1001,Dining,Swiggy,218.44,UPI,FALSE,
08-02-2021,1001,Transport,Ola,168.59,Debit Card,FALSE,
09-02-2021,1001,Miscellaneous,StationeryStore,77.49,UPI,FALSE,
09-02-2021,1001,Groceries,LocalKirana,461.83,UPI,FALSE,
10-02-2021,1001,Transport,Ola,153.44,UPI,FALSE,
10-02-2021,1001,Miscellaneous,StationeryStore,114.56,UPI,FALSE,
11-02-2021,1001,Miscellaneous,GiftShop,99.46,NetBanking,FALSE,
11-02-2021,1001,Miscellaneous,Flipkart,80.22,Credit Card,FALSE,
12-02-2021,1001,Insurance,ICICIPrudential,2913.28,UPI,TRUE,INS
12-02-2021,1001,Dining,Dominos,243.41,UPI,FALSE,
12-02-2021,1001,Insurance,ICICIPrudential,3455.46,Debit Card,TRUE,INS
12-02-2021,1001,Travel,IndiGo,1152.28,Credit Card,FALSE,
12-02-2021,1001,Miscellaneous,GiftShop,112.19,UPI,FALSE,
12-02-2021,1001,Insurance,HDFCLife,2869.36,Credit Card,TRUE,INS
13-02-2021,1001,Miscellaneous,GiftShop,177.84,UPI,FALSE,
13-02-2021,1001,Dining,Swiggy,235.43,Credit Card,FALSE,
13-02-2021,1001,Subscriptions,PrimeVideo,364.79,Credit Card,TRUE,SUBS
14-02-2021,1001,Entertainment,Steam,237.02,NetBanking,FALSE,
14-02-2021,1001,Groceries,RelianceFresh,426.52,Credit Card,FALSE,
14-02-2021,1001,Entertainment,Steam,137.6,Credit Card,FALSE,
15-02-2021,1001,Entertainment,BookMyShow,142.86,UPI,FALSE,
16-02-2021,1001,Miscellaneous,GiftShop,146.94,UPI,FALSE,
16-02-2021,1001,Miscellaneous,Amazon,95.87,UPI,FALSE,
17-02-2021,1001,Travel,MakeMyTrip,804.31,UPI,FALSE,
18-02-2021,1001,Subscriptions,PrimeVideo,49,Credit Card,TRUE,SUBS
18-02-2021,1001,Subscriptions,Spotify,566.16,Credit Card,TRUE,SUBS
18-02-2021,1001,Subscriptions,Netflix,49,Credit Card,TRUE,SUBS
18-02-2021,1001,Subscriptions,PrimeVideo,125.3,Credit Card,TRUE,SUBS
18-02-2021,1001,Subscriptions,Spotify,138.69,Credit Card,TRUE,SUBS
18-02-2021,1001,Travel,MakeMyTrip,616.1,UPI,FALSE,
19-02-2021,1001,Utilities,WaterWorks,235.89,UPI,FALSE,
20-02-2021,1001,Miscellaneous,Amazon,106.56,UPI,FALSE,
20-02-2021,1001,Healthcare,ApolloPharmacy,177.31,UPI,FALSE,
21-02-2021,1001,Travel,OYO,854.7,UPI,FALSE,
21-02-2021,1001,Travel,IRCTC,459.41,Debit Card,FALSE,
21-02-2021,1001,Groceries,BigBazaar,463.97,UPI,FALSE,
21-02-2021,1001,Entertainment,PlayStore,199.58,UPI,FALSE,
22-02-2021,1001,Utilities,WaterWorks,357.6,UPI,FALSE,
22-02-2021,1001,Transport,FuelStation,144.22,Credit Card,FALSE,
22-02-2021,1001,Utilities,ElectricityBoard,624.2,UPI,FALSE,
23-02-2021,1001,Entertainment,PlayStore,83.02,NetBanking,FALSE,
23-02-2021,1001,Utilities,Broadband ISP,673.33,Debit Card,FALSE,
23-02-2021,1001,Groceries,RelianceFresh,672.69,UPI,FALSE,
24-02-2021,1001,Insurance,HDFCLife,1414.56,Credit Card,TRUE,INS
24-02-2021,1001,Transport,Metro,181.1,UPI,FALSE,
25-02-2021,1001,Insurance,LIC,4066.41,Debit Card,TRUE,INS
25-02-2021,1001,Groceries,DMart,844.56,Credit Card,FALSE,
25-02-2021,1001,Healthcare,ApolloPharmacy,290.25,UPI,FALSE,
26-02-2021,1001,Utilities,GasCompany,120.78,Credit Card,FALSE,
27-02-2021,1001,Groceries,LocalKirana,560.09,UPI,FALSE,
27-02-2021,1001,Groceries,DMart,968.11,Credit Card,FALSE,
27-02-2021,1001,Groceries,BigBazaar,477.53,Credit Card,FALSE,
27-02-2021,1001,Subscriptions,Netflix,169.4,Credit Card,TRUE,SUBS
28-02-2021,1001,Groceries,DMart,605.19,Credit Card,FALSE,
28-02-2021,1001,Miscellaneous,StationeryStore,126.62,Credit Card,FALSE,
28-02-2021,1001,Transport,FuelStation,215.37,UPI,FALSE,
28-02-2021,1001,Groceries,DMart,662.16,UPI,FALSE,
28-02-2021,1001,Subscriptions,Netflix,318.19,UPI,TRUE,SUBS
28-02-2021,1001,Insurance,ICICIPrudential,3064.03,UPI,TRUE,INS
01-03-2021,1001,Travel,IRCTC,77.21,Credit Card,FALSE,
02-03-2021,1001,Subscriptions,Spotify,290.69,UPI,TRUE,SUBS
02-03-2021,1001,Miscellaneous,GiftShop,59.53,UPI,FALSE,
02-03-2021,1001,Groceries,RelianceFresh,503.09,Credit Card,FALSE,
02-03-2021,1001,Groceries,DMart,735.08,UPI,FALSE,
03-03-2021,1001,Rent,Landlord-RTGS,20808.71,Bank Transfer,TRUE,RENT
03-03-2021,1001,Subscriptions,YouTubePremium,191.25,UPI,TRUE,SUBS
04-03-2021,1001,Groceries,LocalKirana,464.7,Credit Card,FALSE,
05-03-2021,1001,Groceries,RelianceFresh,381.69,UPI,FALSE,
05-03-2021,1001,Subscriptions,PrimeVideo,135.56,Credit Card,TRUE,SUBS
05-03-2021,1001,Dining,Swiggy,264.26,Credit Card,FALSE,
06-03-2021,1001,Rent,ApartmentMgmt,14233.02,NetBanking,TRUE,RENT
06-03-2021,1001,Subscriptions,Spotify,316.66,NetBanking,TRUE,SUBS
06-03-2021,1001,Miscellaneous,StationeryStore,50,UPI,FALSE,
06-03-2021,1001,Miscellaneous,Flipkart,64.71,NetBanking,FALSE,
07-03-2021,1001,Rent,ApartmentMgmt,33422.23,Cash,TRUE,RENT
08-03-2021,1001,Utilities,Broadband ISP,668.25,UPI,FALSE,
08-03-2021,1001,Groceries,DMart,904.22,Debit Card,FALSE,
08-03-2021,1001,Insurance,LIC,2075.04,Credit Card,TRUE,INS
08-03-2021,1001,Entertainment,PlayStore,230.96,UPI,FALSE,
08-03-2021,1001,Miscellaneous,Flipkart,72.87,Credit Card,FALSE,
08-03-2021,1001,Groceries,RelianceFresh,672.69,UPI,FALSE,
09-03-2021,1001,Miscellaneous,StationeryStore,78.11,Credit Card,FALSE,
10-03-2021,1001,Miscellaneous,GiftShop,50,NetBanking,FALSE,
10-03-2021,1001,Groceries,DMart,333.89,NetBanking,FALSE,
10-03-2021,1001,Insurance,LIC,4344.18,UPI,TRUE,INS
11-03-2021,1001,Dining,Zomato,349.59,UPI,FALSE,
11-03-2021,1001,Dining,Swiggy,186.54,Credit Card,FALSE,
11-03-2021,1001,Miscellaneous,StationeryStore,78.17,Cash,FALSE,
11-03-2021,1001,Groceries,BigBazaar,656.67,UPI,FALSE,
11-03-2021,1001,Miscellaneous,StationeryStore,71.52,Credit Card,FALSE,
12-03-2021,1001,Insurance,HDFCLife,2999.35,UPI,TRUE,INS
12-03-2021,1001,Education,Udemy,50,Debit Card,FALSE,
12-03-2021,1001,Entertainment,PVR,95.09,Debit Card,FALSE,
13-03-2021,1001,Utilities,Broadband ISP,613.6,UPI,FALSE,
14-03-2021,1001,Miscellaneous,Flipkart,104.1,Credit Card,FALSE,
14-03-2021,1001,Miscellaneous,Amazon,53.65,UPI,FALSE,
15-03-2021,1001,Travel,OYO,1238.05,UPI,FALSE,
15-03-2021,1001,Healthcare,CityHospital,367.22,UPI,FALSE,
16-03-2021,1001,Utilities,Broadband ISP,149.59,NetBanking,FALSE,
17-03-2021,1001,Groceries,DMart,518.69,UPI,FALSE,
18-03-2021,1001,Subscriptions,YouTubePremium,181.28,Credit Card,TRUE,SUBS
18-03-2021,1001,Subscriptions,Spotify,125.57,Credit Card,TRUE,SUBS
18-03-2021,1001,Subscriptions,iCloud,76.59,Credit Card,TRUE,SUBS
18-03-2021,1001,Subscriptions,Netflix,49,Credit Card,TRUE,SUBS
18-03-2021,1001,Subscriptions,iCloud,409.34,Credit Card,TRUE,SUBS
18-03-2021,1001,Education,SkillShare,239.99,Credit Card,FALSE,
18-03-2021,1001,Travel,MakeMyTrip,866.5,Cash,FALSE,
18-03-2021,1001,Subscriptions,iCloud,212.91,Credit Card,TRUE,SUBS
18-03-2021,1001,Groceries,DMart,676.42,Debit Card,FALSE,
19-03-2021,1001,Transport,Ola,126.84,UPI,FALSE,
19-03-2021,1001,Transport,Ola,114.37,Credit Card,FALSE,
19-03-2021,1001,Healthcare,Thyrocare,261.67,NetBanking,FALSE,
19-03-2021,1001,Miscellaneous,GiftShop,50,NetBanking,FALSE,
20-03-2021,1001,Transport,FuelStation,110.25,UPI,FALSE,
20-03-2021,1001,Miscellaneous,GiftShop,127.53,UPI,FALSE,
20-03-2021,1001,Miscellaneous,Flipkart,126.92,NetBanking,FALSE,
20-03-2021,1001,Travel,IRCTC,488.14,NetBanking,FALSE,
21-03-2021,1001,Insurance,ICICIPrudential,453.41,UPI,TRUE,INS
21-03-2021,1001,Rent,Landlord-RTGS,25937.44,Credit Card,TRUE,RENT
21-03-2021,1001,Transport,Ola,152.25,UPI,FALSE,
21-03-2021,1001,Healthcare,Thyrocare,312.15,Credit Card,FALSE,
21-03-2021,1001,Insurance,HDFCLife,2172.15,UPI,TRUE,INS
21-03-2021,1001,Subscriptions,Netflix,173.65,UPI,TRUE,SUBS
22-03-2021,1001,Subscriptions,YouTubePremium,361.76,Credit Card,TRUE,SUBS
23-03-2021,1001,Education,SkillShare,482.07,UPI,FALSE,
23-03-2021,1001,Dining,Swiggy,288.9,UPI,FALSE,
23-03-2021,1001,Healthcare,ApolloPharmacy,145.14,Credit Card,FALSE,
23-03-2021,1001,Groceries,RelianceFresh,622.83,Debit Card,FALSE,
23-03-2021,1001,Transport,FuelStation,159.72,Credit Card,FALSE,
24-03-2021,1001,Entertainment,PlayStore,173.95,UPI,FALSE,
24-03-2021,1001,Rent,Landlord-RTGS,12387.17,UPI,TRUE,RENT
24-03-2021,1001,Utilities,Broadband ISP,398.02,Debit Card,FALSE,
25-03-2021,1001,Insurance,LIC,1001.63,UPI,TRUE,INS
26-03-2021,1001,Dining,BarbequeNation,50,UPI,FALSE,
27-03-2021,1001,Subscriptions,Spotify,160.08,Credit Card,TRUE,SUBS
27-03-2021,1001,Rent,ApartmentMgmt,22885.89,Credit Card,TRUE,RENT
27-03-2021,1001,Miscellaneous,StationeryStore,50,Credit Card,FALSE,
27-03-2021,1001,Dining,CafeCoffeeDay,188.93,Credit Card,FALSE,
28-03-2021,1001,Transport,Uber,143.95,NetBanking,FALSE,
28-03-2021,1001,Miscellaneous,StationeryStore,85.28,NetBanking,FALSE,
28-03-2021,1001,Dining,Dominos,307.72,UPI,FALSE,
29-03-2021,1001,Dining,BarbequeNation,176.91,Credit Card,FALSE,
29-03-2021,1001,Groceries,RelianceFresh,523.47,Debit Card,FALSE,
29-03-2021,1001,Travel,IndiGo,858.11,UPI,FALSE,
30-03-2021,1001,Utilities,WaterWorks,322.95,UPI,FALSE,
30-03-2021,1001,Miscellaneous,Flipkart,50,Credit Card,FALSE,
30-03-2021,1001,Travel,MakeMyTrip,446.5,UPI,FALSE,
31-03-2021,1001,Rent,Landlord-RTGS,19777.49,UPI,TRUE,RENT
01-04-2021,1001,Groceries,LocalKirana,405.45,Credit Card,FALSE,
02-04-2021,1001,Groceries,BigBazaar,508.66,Debit Card,FALSE,
03-04-2021,1001,Rent,Landlord-RTGS,18458.22,Bank Transfer,TRUE,RENT
03-04-2021,1001,Utilities,GasCompany,399.31,Debit Card,FALSE,
03-04-2021,1001,Groceries,DMart,122.55,Debit Card,FALSE,
03-04-2021,1001,Groceries,BigBazaar,538.3,Credit Card,FALSE,
03-04-2021,1001,Entertainment,BookMyShow,223.28,UPI,FALSE,
03-04-2021,1001,Miscellaneous,GiftShop,50,Credit Card,FALSE,
04-04-2021,1001,Entertainment,PVR,68.96,UPI,FALSE,
04-04-2021,1001,Miscellaneous,GiftShop,100.81,UPI,FALSE,
04-04-2021,1001,Groceries,RelianceFresh,181.46,NetBanking,FALSE,
05-04-2021,1001,Transport,Uber,195.11,Credit Card,FALSE,
05-04-2021,1001,Utilities,ElectricityBoard,328.55,NetBanking,FALSE,
05-04-2021,1001,Miscellaneous,Flipkart,103.01,UPI,FALSE,
05-04-2021,1001,Utilities,WaterWorks,385.71,Credit Card,FALSE,
06-04-2021,1001,Groceries,DMart,764.77,UPI,FALSE,
07-04-2021,1001,Dining,Swiggy,163.78,UPI,FALSE,
07-04-2021,1001,Groceries,DMart,696.87,Credit Card,FALSE,
08-04-2021,1001,Travel,AirIndia,1480.02,UPI,FALSE,
09-04-2021,1001,Subscriptions,Netflix,212.66,Credit Card,TRUE,SUBS
09-04-2021,1001,Transport,Ola,283.03,Debit Card,FALSE,
09-04-2021,1001,Groceries,BigBazaar,575.84,UPI,FALSE,
09-04-2021,1001,Miscellaneous,StationeryStore,110.63,Credit Card,FALSE,
10-04-2021,1001,Entertainment,PlayStore,145.88,UPI,FALSE,
10-04-2021,1001,Insurance,LIC,3018.3,Credit Card,TRUE,INS
10-04-2021,1001,Groceries,DMart,507.77,Cash,FALSE,
11-04-2021,1001,Groceries,BigBazaar,483.76,UPI,FALSE,
11-04-2021,1001,Entertainment,PVR,275.71,UPI,FALSE,
11-04-2021,1001,Travel,OYO,882.97,Debit Card,FALSE,
11-04-2021,1001,Utilities,Broadband ISP,554.91,Cash,FALSE,
11-04-2021,1001,Groceries,LocalKirana,135.82,UPI,FALSE,
12-04-2021,1001,Insurance,HDFCLife,2761.89,UPI,TRUE,INS
12-04-2021,1001,Groceries,DMart,193.4,NetBanking,FALSE,
12-04-2021,1001,Insurance,LIC,4034.2,Credit Card,TRUE,INS
13-04-2021,1001,Groceries,BigBazaar,304.69,Cash,FALSE,
13-04-2021,1001,Travel,OYO,1112.59,Debit Card,FALSE,
14-04-2021,1001,Dining,BarbequeNation,172.48,UPI,FALSE,
14-04-2021,1001,Dining,BarbequeNation,107.22,Credit Card,FALSE,
15-04-2021,1001,Travel,OYO,1641.87,Credit Card,FALSE,
15-04-2021,1001,Groceries,DMart,853.62,Cash,FALSE,
16-04-2021,1001,Dining,CafeCoffeeDay,162.83,UPI,FALSE,
16-04-2021,1001,Miscellaneous,StationeryStore,50,UPI,FALSE,
16-04-2021,1001,Travel,AirIndia,392.02,Debit Card,FALSE,
17-04-2021,1001,Transport,Metro,232.62,Debit Card,FALSE,
17-04-2021,1001,Dining,Swiggy,177.25,NetBanking,FALSE,
17-04-2021,1001,Dining,BarbequeNation,122.43,Credit Card,FALSE,
17-04-2021,1001,Transport,Ola,92.15,Credit Card,FALSE,
17-04-2021,1001,Entertainment,BookMyShow,174.22,Credit Card,FALSE,
17-04-2021,1001,Rent,ApartmentMgmt,31151.16,Debit Card,TRUE,RENT
18-04-2021,1001,Subscriptions,Spotify,289.83,Credit Card,TRUE,SUBS
18-04-2021,1001,Subscriptions,iCloud,291.83,Credit Card,TRUE,SUBS
18-04-2021,1001,Subscriptions,PrimeVideo,92.93,Credit Card,TRUE,SUBS
18-04-2021,1001,Subscriptions,Spotify,62.71,Credit Card,TRUE,SUBS
18-04-2021,1001,Subscriptions,Netflix,49,Credit Card,TRUE,SUBS
18-04-2021,1001,Dining,Dominos,242.09,Debit Card,FALSE,
18-04-2021,1001,Dining,BarbequeNation,133.44,Debit Card,FALSE,
18-04-2021,1001,Groceries,BigBazaar,738.24,NetBanking,FALSE,
18-04-2021,1001,Dining,Swiggy,195.68,UPI,FALSE,
18-04-2021,1001,Miscellaneous,StationeryStore,50,Credit Card,FALSE,
19-04-2021,1001,Transport,FuelStation,151.68,Credit Card,FALSE,
20-04-2021,1001,Miscellaneous,GiftShop,115.36,UPI,FALSE,
20-04-2021,1001,Groceries,BigBazaar,275.88,UPI,FALSE,
21-04-2021,1001,Groceries,RelianceFresh,640.03,UPI,FALSE,
21-04-2021,1001,Subscriptions,Netflix,252.74,UPI,TRUE,SUBS
21-04-2021,1001,Groceries,RelianceFresh,522.32,UPI,FALSE,
21-04-2021,1001,Rent,Landlord-RTGS,5838.51,Debit Card,TRUE,RENT
21-04-2021,1001,Dining,Dominos,230.46,Credit Card,FALSE,
22-04-2021,1001,Entertainment,PlayStore,63.67,Credit Card,FALSE,
23-04-2021,1001,Healthcare,Thyrocare,352.72,Debit Card,FALSE,
23-04-2021,1001,Subscriptions,Spotify,241.67,NetBanking,TRUE,SUBS
24-04-2021,1001,Transport,Ola,139.33,UPI,FALSE,
25-04-2021,1001,Subscriptions,PrimeVideo,328.71,Debit Card,TRUE,SUBS
26-04-2021,1001,Groceries,RelianceFresh,124.86,UPI,FALSE,
27-04-2021,1001,Travel,AirIndia,1255.46,Cash,FALSE,
27-04-2021,1001,Groceries,DMart,116.74,UPI,FALSE,
27-04-2021,1001,Groceries,DMart,529.49,UPI,FALSE,
27-04-2021,1001,Groceries,RelianceFresh,439.23,Credit Card,FALSE,
28-04-2021,1001,Groceries,LocalKirana,477.99,UPI,FALSE,
29-04-2021,1001,Travel,MakeMyTrip,325.09,UPI,FALSE,
30-04-2021,1001,Travel,OYO,855.25,Credit Card,FALSE,
30-04-2021,1001,Miscellaneous,StationeryStore,87.41,Cash,FALSE,
01-05-2021,1001,Dining,Swiggy,213.95,NetBanking,FALSE,
01-05-2021,1001,Groceries,DMart,415.69,Credit Card,FALSE,
01-05-2021,1001,Transport,Ola,188.04,Credit Card,FALSE,
01-05-2021,1001,Utilities,Broadband ISP,244.39,UPI,FALSE,
01-05-2021,1001,Travel,IndiGo,1203.02,UPI,FALSE,
01-05-2021,1001,Groceries,DMart,363.45,Credit Card,FALSE,
02-05-2021,1001,Travel,AirIndia,331.44,Debit Card,FALSE,
02-05-2021,1001,Groceries,DMart,593.19,NetBanking,FALSE,
02-05-2021,1001,Groceries,LocalKirana,508.84,NetBanking,FALSE,
02-05-2021,1001,Travel,MakeMyTrip,1248.86,Credit Card,FALSE,
02-05-2021,1001,Miscellaneous,StationeryStore,66.25,NetBanking,FALSE,
02-05-2021,1001,Dining,Dominos,298.11,UPI,FALSE,
02-05-2021,1001,Subscriptions,Netflix,305.35,Credit Card,TRUE,SUBS
02-05-2021,1001,Utilities,Broadband ISP,686.59,NetBanking,FALSE,
03-05-2021,1001,Rent,Landlord-RTGS,20617.6,Bank Transfer,TRUE,RENT
03-05-2021,1001,Miscellaneous,StationeryStore,66.61,UPI,FALSE,
03-05-2021,1001,Dining,BarbequeNation,125.91,Credit Card,FALSE,
03-05-2021,1001,Education,SkillShare,277,Credit Card,FALSE,
03-05-2021,1001,Entertainment,PlayStore,166.57,UPI,FALSE,
03-05-2021,1001,Subscriptions,Spotify,396.81,Credit Card,TRUE,SUBS
04-05-2021,1001,Transport,Uber,189.77,UPI,FALSE,
04-05-2021,1001,Utilities,WaterWorks,647.15,UPI,FALSE,
04-05-2021,1001,Education,Coursera,281.36,Credit Card,FALSE,
05-05-2021,1001,Subscriptions,YouTubePremium,197.57,Credit Card,TRUE,SUBS
05-05-2021,1001,Groceries,LocalKirana,239.09,Credit Card,FALSE,
05-05-2021,1001,Entertainment,PVR,250.04,UPI,FALSE,
05-05-2021,1001,Utilities,WaterWorks,607.99,UPI,FALSE,
05-05-2021,1001,Rent,Landlord-RTGS,32093.01,Cash,TRUE,RENT
06-05-2021,1001,Healthcare,ApolloPharmacy,253.38,NetBanking,FALSE,
06-05-2021,1001,Insurance,LIC,3639.43,Debit Card,TRUE,INS
06-05-2021,1001,Dining,Dominos,193.47,UPI,FALSE,
06-05-2021,1001,Dining,Zomato,163.25,NetBanking,FALSE,
06-05-2021,1001,Rent,Landlord-RTGS,27753.44,Credit Card,TRUE,RENT
06-05-2021,1001,Dining,Dominos,224.54,Credit Card,FALSE,
07-05-2021,1001,Miscellaneous,Amazon,80.67,NetBanking,FALSE,
07-05-2021,1001,Utilities,ElectricityBoard,294.97,UPI,FALSE,
07-05-2021,1001,Utilities,Broadband ISP,487.26,UPI,FALSE,
07-05-2021,1001,Healthcare,CityHospital,90.48,UPI,FALSE,
07-05-2021,1001,Dining,Zomato,322.94,UPI,FALSE,
08-05-2021,1001,Transport,FuelStation,90.7,UPI,FALSE,
08-05-2021,1001,Miscellaneous,Amazon,101.69,Credit Card,FALSE,
08-05-2021,1001,Miscellaneous,StationeryStore,50,NetBanking,FALSE,
